,Sample,x,y,w,h
2799,Sample_50/frame_0262.png,956,423,5,5
2800,Sample_21/frame_0658.png,550,28,5,5
2801,Sample_15/frame_0533.png,659,159,5,5
2802,Sample_53/frame_0412.png,766,283,5,5
2803,Sample_46/frame_0253.png,946,480,5,5
2804,Sample_4/frame_0413.png,810,286,5,5
2805,Sample_60/frame_0638.png,570,60,7,7
2806,Sample_3/frame_0597.png,590,95,5,5
2807,Sample_6/frame_0467.png,736,234,5,5
2808,Sample_28/frame_0027.png,1171,672,5,5
2809,Sample_55/frame_0135.png,1078,547,7,7
2810,Sample_21/frame_0207.png,991,501,5,5
2811,Sample_23/frame_0291.png,925,407,5,5
2812,Sample_16/frame_0434.png,804,271,5,5
2813,Sample_3/frame_0222.png,967,454,5,5
2814,Sample_37/frame_0712.png,475,14,5,5
2815,Sample_39/frame_0252.png,973,456,5,5
2816,Sample_33/frame_0535.png,681,178,5,5
2817,Sample_27/frame_0081.png,1111,614,5,5
2818,Sample_25/frame_0441.png,718,221,5,5
2819,Sample_41/frame_0223.png,986,467,5,5
2820,Sample_35/frame_0484.png,700,236,5,5
2821,Sample_26/frame_0636.png,586,86,5,5
2822,Sample_1/frame_0338.png,876,329,5,5
2823,Sample_8/frame_0633.png,597,70,5,5
2824,Sample_49/frame_0326.png,882,354,5,5
2825,Sample_7/frame_0576.png,647,105,5,4
2826,Sample_48/frame_0220.png,982,472,5,5
2827,Sample_32/frame_0519.png,665,181,6,5
2828,Sample_28/frame_0196.png,1005,501,5,5
2829,Sample_40/frame_0151.png,1066,540,5,5
2830,Sample_17/frame_0136.png,1068,557,5,5
2831,Sample_59/frame_0330.png,897,378,7,7
2832,Sample_9/frame_0005.png,1193,694,5,5
2833,Sample_15/frame_0520.png,674,176,5,5
2834,Sample_35/frame_0258.png,942,444,5,5
2835,Sample_40/frame_0336.png,886,352,5,5
2836,Sample_31/frame_0091.png,1117,616,5,5
2837,Sample_18/frame_0180.png,1002,523,5,5
2838,Sample_46/frame_0509.png,700,198,5,5
2839,Sample_42/frame_0304.png,918,385,5,5
2840,Sample_57/frame_0540.png,675,145,7,7
2841,Sample_44/frame_0381.png,841,309,5,5
2842,Sample_7/frame_0293.png,946,401,5,5
2843,Sample_42/frame_0315.png,909,378,5,5
2844,Sample_56/frame_0486.png,737,166,6,6
2845,Sample_55/frame_0063.png,1141,619,7,7
2846,Sample_39/frame_0159.png,1063,545,5,5
2847,Sample_8/frame_0680.png,543,41,5,5
2848,Sample_52/frame_0614.png,595,62,5,5
2849,Sample_26/frame_0123.png,1080,592,5,5
2850,Sample_7/frame_0291.png,949,402,5,5
2851,Sample_60/frame_0131.png,1083,557,7,7
2852,Sample_57/frame_0466.png,740,221,7,7
2853,Sample_56/frame_0582.png,641,70,7,7
2854,Sample_4/frame_0529.png,689,174,5,5
2855,Sample_29/frame_0240.png,969,469,3,3
2856,Sample_31/frame_0008.png,1194,691,5,5
2857,Sample_39/frame_0428.png,801,276,5,5
2858,Sample_59/frame_0416.png,815,295,7,7
2859,Sample_23/frame_0558.png,680,117,5,5
2860,Sample_50/frame_0080.png,1132,608,5,5
2861,Sample_4/frame_0195.png,1008,496,5,5
2862,Sample_49/frame_0253.png,961,432,5,5
2863,Sample_17/frame_0444.png,769,244,5,5
2864,Sample_36/frame_0522.png,672,157,5,5
2865,Sample_30/frame_0689.png,486,21,3,3
2866,Sample_13/frame_0573.png,586,123,5,5
2867,Sample_36/frame_0629.png,562,43,5,5
2868,Sample_8/frame_0264.png,951,415,5,5
2869,Sample_49/frame_0610.png,590,70,5,5
2870,Sample_28/frame_0582.png,626,132,5,5
2871,Sample_9/frame_0203.png,990,511,5,5
2872,Sample_24/frame_0475.png,754,233,5,5
2873,Sample_55/frame_0185.png,1019,489,7,7
2874,Sample_59/frame_0158.png,1057,536,7,7
2875,Sample_7/frame_0224.png,1014,478,5,5
2876,Sample_48/frame_0240.png,957,461,5,5
2877,Sample_31/frame_0535.png,675,176,5,5
2878,Sample_51/frame_0301.png,910,378,5,5
2879,Sample_36/frame_0258.png,959,433,5,5
2880,Sample_47/frame_0465.png,727,200,5,5
2881,Sample_58/frame_0480.png,737,212,7,7
2882,Sample_17/frame_0059.png,1150,632,5,5
2883,Sample_27/frame_0406.png,796,279,5,5
2884,Sample_19/frame_0233.png,940,460,5,5
2885,Sample_10/frame_0371.png,837,362,5,5
2886,Sample_29/frame_0426.png,797,277,3,3
2887,Sample_15/frame_0140.png,1059,553,5,5
2888,Sample_48/frame_0396.png,789,319,5,4
2889,Sample_32/frame_0635.png,542,57,5,5
2890,Sample_17/frame_0574.png,636,107,5,5
2891,Sample_53/frame_0327.png,844,373,5,5
2892,Sample_12/frame_0322.png,887,434,5,5
2893,Sample_47/frame_0365.png,820,315,5,5
2894,Sample_10/frame_0760.png,422,16,5,5
2895,Sample_59/frame_0553.png,684,167,5,6
2896,Sample_55/frame_0020.png,1182,671,6,6
2897,Sample_6/frame_0128.png,1068,570,5,5
2898,Sample_44/frame_0570.png,657,143,5,5
2899,Sample_31/frame_0478.png,736,220,5,5
2900,Sample_37/frame_0197.png,1006,497,5,5
2901,Sample_27/frame_0574.png,658,109,5,5
2902,Sample_45/frame_0427.png,783,281,5,5
2903,Sample_29/frame_0607.png,627,93,3,3
2904,Sample_27/frame_0384.png,816,299,5,5
2905,Sample_11/frame_0690.png,520,40,5,5
2906,Sample_34/frame_0510.png,703,181,3,3
2907,Sample_12/frame_0368.png,847,390,5,5
2908,Sample_46/frame_0137.png,1065,569,5,5
2909,Sample_40/frame_0486.png,726,194,5,5
2910,Sample_50/frame_0152.png,1062,538,5,5
2911,Sample_6/frame_0423.png,782,281,5,5
2912,Sample_31/frame_0442.png,778,245,5,5
2913,Sample_34/frame_0087.png,1119,598,3,3
2914,Sample_7/frame_0354.png,885,329,5,5
2915,Sample_33/frame_0449.png,768,259,5,5
2916,Sample_18/frame_0241.png,942,455,5,5
2917,Sample_57/frame_0549.png,666,135,7,7
2918,Sample_12/frame_0186.png,1025,545,5,5
2919,Sample_52/frame_0198.png,995,493,5,5
2920,Sample_44/frame_0532.png,686,177,5,5
2921,Sample_7/frame_0420.png,815,268,5,5
2922,Sample_23/frame_0277.png,946,421,5,5
2923,Sample_58/frame_0488.png,725,204,6,6
2924,Sample_33/frame_0179.png,1021,518,5,5
2925,Sample_24/frame_0018.png,1185,683,5,5
2926,Sample_37/frame_0526.png,649,201,5,5
2927,Sample_52/frame_0292.png,898,393,5,5
2928,Sample_50/frame_0111.png,1104,574,5,4
2929,Sample_34/frame_0532.png,668,164,3,3
2930,Sample_12/frame_0557.png,664,216,5,5
2931,Sample_7/frame_0177.png,1054,527,5,5
2932,Sample_2/frame_0060.png,1135,640,5,5
2933,Sample_51/frame_0644.png,569,18,5,5
2934,Sample_39/frame_0045.png,1154,663,5,5
2935,Sample_3/frame_0557.png,632,131,5,5
2936,Sample_50/frame_0361.png,866,303,5,5
2937,Sample_38/frame_0455.png,766,293,5,5
2938,Sample_50/frame_0149.png,1066,541,5,5
2939,Sample_37/frame_0073.png,1133,617,5,5
2940,Sample_47/frame_0255.png,955,434,5,5
2941,Sample_47/frame_0202.png,1009,484,5,5
2942,Sample_12/frame_0575.png,645,201,5,5
2943,Sample_29/frame_0681.png,545,12,3,3
2944,Sample_20/frame_0047.png,1144,656,5,5
2945,Sample_47/frame_0242.png,967,443,5,5
2946,Sample_35/frame_0369.png,826,328,5,5
2947,Sample_55/frame_0476.png,723,199,7,7
2948,Sample_58/frame_0320.png,892,379,7,7
2949,Sample_24/frame_0452.png,776,257,5,5
2950,Sample_28/frame_0433.png,758,273,5,5
2951,Sample_53/frame_0579.png,597,112,5,5
2952,Sample_38/frame_0324.png,888,406,5,5
2953,Sample_15/frame_0212.png,993,478,5,5
2954,Sample_45/frame_0522.png,712,201,5,5
2955,Sample_48/frame_0687.png,494,38,5,5
2956,Sample_51/frame_0595.png,606,77,5,5
2957,Sample_24/frame_0629.png,600,81,5,5
2958,Sample_34/frame_0369.png,841,332,3,3
2959,Sample_10/frame_0667.png,527,99,5,5
2960,Sample_47/frame_0538.png,653,118,5,5
2961,Sample_32/frame_0268.png,931,438,5,5
2962,Sample_51/frame_0579.png,626,92,5,5
2963,Sample_32/frame_0020.png,1181,678,5,5
2964,Sample_44/frame_0107.png,1099,596,5,5
2965,Sample_48/frame_0622.png,550,96,5,5
2966,Sample_11/frame_0570.png,636,176,5,5
2967,Sample_49/frame_0237.png,977,446,5,5
2968,Sample_45/frame_0661.png,593,37,5,5
2969,Sample_5/frame_0323.png,841,401,5,5
2970,Sample_58/frame_0033.png,1166,671,7,7
2971,Sample_50/frame_0188.png,1032,502,5,5
2972,Sample_54/frame_0230.png,981,448,5,5
2973,Sample_31/frame_0445.png,774,240,5,5
2974,Sample_55/frame_0472.png,728,201,7,7
2975,Sample_41/frame_0536.png,710,191,5,5
2976,Sample_40/frame_0420.png,792,259,5,5
2977,Sample_26/frame_0130.png,1077,586,5,5
2978,Sample_47/frame_0023.png,1171,680,5,5
2979,Sample_48/frame_0436.png,731,288,5,5
2980,Sample_34/frame_0274.png,931,431,3,3
2981,Sample_59/frame_0068.png,1148,627,7,7
2982,Sample_58/frame_0055.png,1146,658,7,7
2983,Sample_15/frame_0126.png,1067,566,5,5
2984,Sample_50/frame_0339.png,888,326,5,5
2985,Sample_6/frame_0224.png,971,475,5,5
2986,Sample_50/frame_0018.png,1186,676,5,5
2987,Sample_18/frame_0249.png,930,446,5,5
2988,Sample_38/frame_0370.png,846,365,5,5
2989,Sample_51/frame_0407.png,809,258,5,5
2990,Sample_60/frame_0073.png,1133,624,7,7
2991,Sample_23/frame_0665.png,579,6,5,5
2992,Sample_29/frame_0549.png,695,161,3,3
2993,Sample_48/frame_0495.png,674,236,5,5
2994,Sample_6/frame_0234.png,962,468,5,5
2995,Sample_36/frame_0282.png,922,409,5,5
2996,Sample_15/frame_0495.png,693,207,5,5
2997,Sample_22/frame_0340.png,854,383,5,5
2998,Sample_43/frame_0063.png,1135,635,5,5
2999,Sample_45/frame_0194.png,1004,511,5,5
3000,Sample_16/frame_0405.png,834,292,5,5
3001,Sample_57/frame_0634.png,592,59,7,7
3002,Sample_6/frame_0622.png,582,71,5,5
3003,Sample_28/frame_0296.png,897,415,5,5
3004,Sample_46/frame_0382.png,811,332,5,5
3005,Sample_44/frame_0232.png,966,483,5,5
3006,Sample_33/frame_0010.png,1187,686,5,5
3007,Sample_42/frame_0314.png,908,379,5,5
3008,Sample_5/frame_0601.png,541,105,5,5
3009,Sample_11/frame_0254.png,958,456,5,5
3010,Sample_18/frame_0055.png,1140,649,5,5
3011,Sample_12/frame_0196.png,1016,538,5,5
3012,Sample_55/frame_0360.png,851,321,7,7
3013,Sample_27/frame_0013.png,1181,686,5,5
3014,Sample_30/frame_0417.png,775,287,3,3
3015,Sample_22/frame_0071.png,1118,629,5,5
3016,Sample_12/frame_0280.png,928,478,5,5
3017,Sample_54/frame_0057.png,1146,634,5,5
3018,Sample_38/frame_0485.png,736,268,5,5
3019,Sample_49/frame_0317.png,894,364,5,5
3020,Sample_51/frame_0027.png,1176,668,5,5
3021,Sample_46/frame_0676.png,542,32,5,5
3022,Sample_35/frame_0169.png,1049,528,5,5
3023,Sample_55/frame_0583.png,625,101,7,7
3024,Sample_58/frame_0463.png,761,231,6,7
3025,Sample_46/frame_0380.png,812,334,5,5
3026,Sample_48/frame_0387.png,800,325,5,5
3027,Sample_15/frame_0430.png,761,275,5,5
3028,Sample_28/frame_0104.png,1103,597,5,5
3029,Sample_49/frame_0616.png,586,63,5,5
3030,Sample_60/frame_0010.png,1184,684,7,7
3031,Sample_32/frame_0475.png,708,233,5,5
3032,Sample_9/frame_0587.png,619,141,4,5
3033,Sample_28/frame_0479.png,715,234,5,5
3034,Sample_35/frame_0041.png,1165,655,5,5
3035,Sample_40/frame_0198.png,1014,480,5,5
3036,Sample_46/frame_0666.png,551,41,5,5
3037,Sample_21/frame_0221.png,976,484,5,5
3038,Sample_40/frame_0138.png,1076,558,5,5
3039,Sample_13/frame_0373.png,805,334,5,5
3040,Sample_29/frame_0576.png,670,134,3,3
3041,Sample_11/frame_0044.png,1149,662,5,5
3042,Sample_25/frame_0311.png,866,372,5,5
3043,Sample_3/frame_0259.png,938,420,5,5
3044,Sample_27/frame_0372.png,826,311,5,5
3045,Sample_25/frame_0376.png,792,296,5,5
3046,Sample_10/frame_0102.png,1115,601,5,5
3047,Sample_58/frame_0023.png,1172,678,7,7
3048,Sample_24/frame_0488.png,742,225,5,5
3049,Sample_34/frame_0206.png,991,491,3,3
3050,Sample_51/frame_0347.png,864,326,5,5
3051,Sample_40/frame_0555.png,656,113,5,5
3052,Sample_26/frame_0487.png,728,239,5,5
3053,Sample_8/frame_0132.png,1091,554,5,5
3054,Sample_34/frame_0647.png,559,62,3,3
3055,Sample_40/frame_0202.png,1011,478,5,5
3056,Sample_3/frame_0038.png,1163,651,5,5
3057,Sample_51/frame_0339.png,873,338,5,5
3058,Sample_33/frame_0581.png,620,135,5,5
3059,Sample_54/frame_0000.png,1199,697,5,5
3060,Sample_21/frame_0401.png,798,301,5,5
3061,Sample_14/frame_0454.png,748,239,5,5
3062,Sample_32/frame_0503.png,678,201,5,5
3063,Sample_39/frame_0669.png,568,10,5,5
3064,Sample_33/frame_0189.png,1009,507,5,5
3065,Sample_32/frame_0119.png,1068,575,5,5
3066,Sample_5/frame_0435.png,726,280,5,5
3067,Sample_35/frame_0379.png,813,320,5,5
3068,Sample_56/frame_0087.png,1114,595,7,7
3069,Sample_29/frame_0665.png,561,28,3,3
3070,Sample_46/frame_0244.png,957,486,5,5
3071,Sample_4/frame_0017.png,1185,680,5,5
3072,Sample_25/frame_0546.png,617,104,5,5
3073,Sample_45/frame_0172.png,1021,543,5,5
3074,Sample_17/frame_0027.png,1173,664,5,5
3075,Sample_2/frame_0230.png,981,479,5,5
3076,Sample_2/frame_0272.png,933,438,5,5
3077,Sample_18/frame_0196.png,985,508,5,5
3078,Sample_49/frame_0223.png,985,465,5,5
3079,Sample_37/frame_0389.png,796,326,5,5
3080,Sample_60/frame_0117.png,1091,573,6,6
3081,Sample_39/frame_0433.png,797,269,5,5
3082,Sample_21/frame_0505.png,707,195,5,5
3083,Sample_52/frame_0094.png,1120,616,5,5
3084,Sample_9/frame_0304.png,903,409,5,5
3085,Sample_39/frame_0186.png,1036,516,5,5
3086,Sample_37/frame_0695.png,497,27,5,5
3087,Sample_22/frame_0743.png,443,16,5,5
3088,Sample_5/frame_0554.png,602,156,5,5
3089,Sample_17/frame_0528.png,685,151,5,5
3090,Sample_13/frame_0657.png,510,31,5,5
3091,Sample_8/frame_0078.png,1131,604,5,5
3092,Sample_21/frame_0396.png,804,310,5,5
3093,Sample_50/frame_0163.png,1048,527,5,5
3094,Sample_22/frame_0732.png,458,24,4,4
3095,Sample_30/frame_0000.png,1196,700,3,3
3096,Sample_27/frame_0079.png,1112,616,5,5
3097,Sample_8/frame_0570.png,654,119,5,5
3098,Sample_40/frame_0576.png,635,96,5,5
3099,Sample_24/frame_0355.png,858,339,5,5
3100,Sample_33/frame_0048.png,1152,640,5,5
3101,Sample_48/frame_0498.png,672,230,5,5
3102,Sample_37/frame_0206.png,998,496,5,5
3103,Sample_10/frame_0035.png,1174,668,5,5
3104,Sample_16/frame_0120.png,1087,580,5,5
3105,Sample_15/frame_0201.png,1005,493,5,5
3106,Sample_4/frame_0489.png,735,216,5,5
3107,Sample_12/frame_0394.png,818,370,5,5
3108,Sample_39/frame_0255.png,971,453,5,5
3109,Sample_16/frame_0141.png,1072,561,5,5
3110,Sample_19/frame_0358.png,820,327,5,5
3111,Sample_17/frame_0210.png,992,477,5,5
3112,Sample_38/frame_0262.png,949,463,5,5
3113,Sample_12/frame_0006.png,1193,695,5,5
3114,Sample_6/frame_0292.png,914,398,5,5
3115,Sample_20/frame_0258.png,928,454,5,5
3116,Sample_7/frame_0589.png,636,92,5,5
3117,Sample_9/frame_0514.png,691,201,4,5
3118,Sample_32/frame_0438.png,743,268,5,5
3119,Sample_37/frame_0384.png,797,332,5,5
3120,Sample_31/frame_0424.png,794,271,5,5
3121,Sample_43/frame_0288.png,924,378,5,5
3122,Sample_19/frame_0487.png,704,201,5,5
3123,Sample_20/frame_0334.png,843,383,5,5
3124,Sample_56/frame_0084.png,1120,598,7,7
3125,Sample_1/frame_0126.png,1080,566,5,5
3126,Sample_19/frame_0116.png,1065,584,5,5
3127,Sample_32/frame_0097.png,1090,592,5,5
3128,Sample_21/frame_0400.png,798,302,5,5
3129,Sample_24/frame_0363.png,852,338,5,5
3130,Sample_43/frame_0429.png,781,230,5,5
3131,Sample_29/frame_0361.png,862,344,3,3
3132,Sample_16/frame_0103.png,1102,598,5,5
3133,Sample_60/frame_0229.png,991,450,7,7
3134,Sample_58/frame_0077.png,1131,635,7,7
3135,Sample_41/frame_0435.png,798,283,5,5
3136,Sample_47/frame_0457.png,737,209,5,5
3137,Sample_23/frame_0102.png,1093,593,5,5
3138,Sample_59/frame_0724.png,503,3,7,7
3139,Sample_1/frame_0569.png,641,93,5,5
3140,Sample_40/frame_0173.png,1041,518,5,5
3141,Sample_57/frame_0463.png,744,222,7,7
3142,Sample_9/frame_0034.png,1163,665,4,4
3143,Sample_53/frame_0108.png,1075,605,5,5
3144,Sample_17/frame_0558.png,656,122,5,5
3145,Sample_59/frame_0467.png,769,249,6,7
3146,Sample_34/frame_0139.png,1057,544,3,3
3147,Sample_39/frame_0459.png,772,243,5,5
3148,Sample_46/frame_0239.png,964,492,5,5
3149,Sample_5/frame_0541.png,614,172,5,5
3150,Sample_4/frame_0097.png,1104,598,5,5
3151,Sample_49/frame_0155.png,1056,540,5,5
3152,Sample_53/frame_0075.png,1113,634,5,5
3153,Sample_29/frame_0368.png,855,338,3,3
3154,Sample_35/frame_0216.png,998,487,5,5
3155,Sample_1/frame_0235.png,982,434,5,5
3156,Sample_6/frame_0329.png,878,367,5,5
3157,Sample_49/frame_0486.png,712,183,5,5
3158,Sample_40/frame_0632.png,568,38,5,5
3159,Sample_33/frame_0358.png,850,344,5,5
3160,Sample_15/frame_0466.png,728,238,5,5
3161,Sample_44/frame_0178.png,1020,533,5,5
3162,Sample_60/frame_0335.png,882,350,7,6
3163,Sample_31/frame_0062.png,1144,647,5,5
3164,Sample_37/frame_0578.png,602,141,5,5
3165,Sample_25/frame_0330.png,850,351,5,5
3166,Sample_44/frame_0062.png,1153,640,5,5
3167,Sample_6/frame_0110.png,1088,591,5,5
3168,Sample_47/frame_0150.png,1052,543,5,5
3169,Sample_2/frame_0042.png,1151,658,5,5
3170,Sample_60/frame_0121.png,1090,569,7,7
3171,Sample_6/frame_0498.png,709,195,4,5
3172,Sample_2/frame_0626.png,595,99,5,5
3173,Sample_25/frame_0212.png,978,467,5,5
3174,Sample_54/frame_0452.png,770,238,5,5
3175,Sample_21/frame_0222.png,975,482,5,5
3176,Sample_44/frame_0591.png,639,123,5,5
3177,Sample_60/frame_0464.png,755,225,7,7
3178,Sample_47/frame_0525.png,667,132,5,5
3179,Sample_7/frame_0294.png,945,402,5,5
3180,Sample_33/frame_0121.png,1087,564,5,5
3181,Sample_32/frame_0510.png,671,191,5,5
3182,Sample_58/frame_0467.png,753,228,7,7
3183,Sample_15/frame_0630.png,555,59,5,5
3184,Sample_28/frame_0058.png,1147,644,5,5
3185,Sample_6/frame_0107.png,1092,597,5,5
3186,Sample_28/frame_0544.png,656,163,5,5
3187,Sample_26/frame_0579.png,641,132,5,5
3188,Sample_15/frame_0257.png,949,440,5,5
3189,Sample_45/frame_0072.png,1118,640,5,5
3190,Sample_54/frame_0340.png,881,339,5,4
3191,Sample_36/frame_0446.png,754,251,5,5
3192,Sample_7/frame_0343.png,896,345,5,5
3193,Sample_48/frame_0472.png,700,254,5,5
3194,Sample_57/frame_0520.png,684,165,6,7
3195,Sample_50/frame_0020.png,1183,675,5,5
3196,Sample_48/frame_0668.png,508,60,5,5
3197,Sample_28/frame_0448.png,744,257,5,5
3198,Sample_38/frame_0575.png,643,185,5,5
3199,Sample_57/frame_0303.png,893,399,6,7
3200,Sample_38/frame_0566.png,651,197,5,5
3201,Sample_35/frame_0530.png,653,201,5,5
3202,Sample_9/frame_0399.png,815,316,5,5
3203,Sample_1/frame_0481.png,741,185,5,5
3204,Sample_2/frame_0242.png,961,467,5,5
3205,Sample_29/frame_0542.png,699,164,2,3
3206,Sample_47/frame_0124.png,1080,573,5,5
3207,Sample_30/frame_0683.png,495,23,3,3
3208,Sample_34/frame_0278.png,929,423,3,4
3209,Sample_54/frame_0297.png,929,390,5,5
3210,Sample_37/frame_0423.png,757,297,5,5
3211,Sample_5/frame_0022.png,1169,685,4,5
3212,Sample_13/frame_0335.png,844,371,5,5
3213,Sample_8/frame_0512.png,709,179,5,5
3214,Sample_31/frame_0028.png,1176,676,5,5
3215,Sample_27/frame_0169.png,1030,532,5,5
3216,Sample_59/frame_0679.png,567,51,6,7
3217,Sample_49/frame_0290.png,924,395,5,5
3218,Sample_50/frame_0305.png,921,369,5,5
3219,Sample_54/frame_0653.png,550,22,5,5
3220,Sample_2/frame_0484.png,743,238,5,5
3221,Sample_59/frame_0370.png,859,338,7,7
3222,Sample_18/frame_0299.png,869,393,5,5
3223,Sample_29/frame_0297.png,919,421,3,3
3224,Sample_34/frame_0515.png,695,173,3,3
3225,Sample_22/frame_0710.png,487,45,5,5
3226,Sample_60/frame_0035.png,1160,665,7,7
3227,Sample_25/frame_0263.png,921,413,5,5
3228,Sample_30/frame_0129.png,1066,561,3,3
3229,Sample_42/frame_0153.png,1064,522,5,5
3230,Sample_39/frame_0200.png,1024,502,5,5
3231,Sample_20/frame_0033.png,1160,669,5,5
3232,Sample_55/frame_0117.png,1095,565,7,7
3233,Sample_45/frame_0268.png,938,444,5,5
3234,Sample_17/frame_0659.png,552,17,5,5
3235,Sample_24/frame_0614.png,614,100,5,5
3236,Sample_57/frame_0096.png,1103,606,7,7
3237,Sample_33/frame_0434.png,783,278,5,5
3238,Sample_14/frame_0230.png,971,468,5,5
3239,Sample_50/frame_0196.png,1026,496,5,5
3240,Sample_49/frame_0017.png,1182,678,5,5
3241,Sample_22/frame_0521.png,672,212,5,5
3242,Sample_55/frame_0629.png,585,57,7,7
3243,Sample_9/frame_0015.png,1183,681,5,5
3244,Sample_34/frame_0521.png,684,174,3,3
3245,Sample_3/frame_0394.png,808,284,5,5
3246,Sample_4/frame_0245.png,960,448,5,5
3247,Sample_50/frame_0499.png,725,156,5,5
3248,Sample_28/frame_0026.png,1171,673,5,5
3249,Sample_8/frame_0548.png,680,136,5,5
3250,Sample_54/frame_0053.png,1151,637,5,5
3251,Sample_5/frame_0292.png,877,434,5,5
3252,Sample_29/frame_0433.png,791,265,3,3
3253,Sample_39/frame_0467.png,765,238,5,5
3254,Sample_6/frame_0111.png,1087,590,5,5
3255,Sample_5/frame_0641.png,499,76,5,5
3256,Sample_7/frame_0608.png,608,69,5,5
3257,Sample_11/frame_0076.png,1117,632,5,5
3258,Sample_22/frame_0299.png,902,420,5,5
3259,Sample_57/frame_0535.png,677,151,7,7
3260,Sample_22/frame_0564.png,622,181,5,5
3261,Sample_58/frame_0182.png,1022,523,6,7
3262,Sample_1/frame_0525.png,691,138,5,5
3263,Sample_43/frame_0388.png,822,271,5,5
3264,Sample_59/frame_0532.png,702,196,7,7
3265,Sample_10/frame_0641.png,562,122,5,5
3266,Sample_9/frame_0669.png,538,66,5,5
3267,Sample_49/frame_0151.png,1059,549,5,5
3268,Sample_24/frame_0223.png,1000,477,5,5
3269,Sample_3/frame_0379.png,820,291,5,4
3270,Sample_9/frame_0242.png,375,426,2,3
3271,Sample_40/frame_0095.png,1112,602,5,5
3272,Sample_12/frame_0405.png,807,356,5,5
3273,Sample_5/frame_0631.png,517,78,5,5
3274,Sample_24/frame_0382.png,840,325,5,5
3275,Sample_2/frame_0405.png,812,310,5,5
3276,Sample_54/frame_0188.png,1024,489,5,5
3277,Sample_11/frame_0278.png,929,434,5,5
3278,Sample_49/frame_0249.png,966,434,5,5
3279,Sample_46/frame_0564.png,636,152,5,5
3280,Sample_59/frame_0616.png,624,110,7,7
3281,Sample_32/frame_0401.png,793,302,5,5
3282,Sample_11/frame_0177.png,1032,526,5,5
3283,Sample_43/frame_0024.png,1176,668,5,5
3284,Sample_16/frame_0489.png,753,218,5,5
3285,Sample_25/frame_0265.png,918,413,5,5
3286,Sample_39/frame_0612.png,634,76,5,5
3287,Sample_42/frame_0255.png,971,432,5,5
3288,Sample_44/frame_0454.png,764,248,5,5
3289,Sample_18/frame_0272.png,904,422,5,5
3290,Sample_38/frame_0627.png,587,122,5,5
3291,Sample_8/frame_0690.png,526,34,5,5
3292,Sample_5/frame_0262.png,913,465,5,5
3293,Sample_25/frame_0628.png,545,18,5,5
3294,Sample_52/frame_0109.png,1096,591,5,5
3295,Sample_16/frame_0135.png,1075,564,5,5
3296,Sample_44/frame_0161.png,1043,547,5,5
3297,Sample_51/frame_0058.png,1142,634,5,5
3298,Sample_45/frame_0235.png,962,470,5,5
3299,Sample_53/frame_0542.png,633,152,5,5
3300,Sample_23/frame_0583.png,654,84,5,5
3301,Sample_3/frame_0316.png,878,354,5,5
3302,Sample_48/frame_0448.png,715,277,5,5
3303,Sample_12/frame_0693.png,516,78,5,5
3304,Sample_16/frame_0309.png,930,383,5,5
3305,Sample_18/frame_0531.png,634,161,5,5
3306,Sample_58/frame_0149.png,1066,555,7,7
3307,Sample_7/frame_0236.png,1002,460,5,5
3308,Sample_6/frame_0597.png,609,106,5,5
3309,Sample_9/frame_0153.png,1042,557,5,4
3310,Sample_34/frame_0182.png,1016,506,3,3
3311,Sample_24/frame_0055.png,1146,648,5,5
3312,Sample_14/frame_0417.png,787,273,5,5
3313,Sample_59/frame_0564.png,676,157,7,7
3314,Sample_27/frame_0600.png,620,81,5,5
3315,Sample_50/frame_0622.png,587,52,5,5
3316,Sample_45/frame_0554.png,684,157,5,5
3317,Sample_21/frame_0497.png,713,207,5,5
3318,Sample_53/frame_0204.png,968,497,5,5
3319,Sample_43/frame_0533.png,670,138,5,5
3320,Sample_14/frame_0198.png,1008,496,5,5
3321,Sample_23/frame_0180.png,1024,513,5,5
3322,Sample_48/frame_0513.png,651,205,5,5
3323,Sample_39/frame_0280.png,950,426,5,5
3324,Sample_54/frame_0083.png,1121,602,5,5
3325,Sample_42/frame_0052.png,1146,646,5,5
3326,Sample_19/frame_0634.png,562,63,5,5
3327,Sample_26/frame_0389.png,817,333,5,5
3328,Sample_11/frame_0674.png,539,63,5,5
3329,Sample_12/frame_0130.png,1078,596,5,5
3330,Sample_53/frame_0606.png,562,82,5,5
3331,Sample_42/frame_0326.png,897,362,5,5
3332,Sample_34/frame_0130.png,1064,552,3,3
3333,Sample_30/frame_0315.png,865,373,3,3
3334,Sample_47/frame_0499.png,693,160,5,5
3335,Sample_8/frame_0620.png,606,81,5,5
3336,Sample_41/frame_0544.png,697,180,5,5
3337,Sample_24/frame_0155.png,1070,541,5,5
3338,Sample_56/frame_0047.png,1159,639,7,7
3339,Sample_58/frame_0669.png,545,26,7,7
3340,Sample_38/frame_0469.png,757,283,5,5
3341,Sample_43/frame_0340.png,874,321,5,5
3342,Sample_16/frame_0648.png,590,46,5,5
3343,Sample_16/frame_0112.png,1092,588,5,5
3344,Sample_33/frame_0570.png,634,148,5,5
3345,Sample_34/frame_0234.png,969,465,3,3
3346,Sample_40/frame_0425.png,787,255,5,5
3347,Sample_55/frame_0204.png,999,472,7,7
3348,Sample_33/frame_0476.png,743,234,5,5
3349,Sample_12/frame_0228.png,987,515,5,5
3350,Sample_55/frame_0636.png,578,50,7,7
3351,Sample_8/frame_0082.png,1129,600,5,5
